"90","BTC","Bitcoin",1,"81782.20"
"80","ETH","Ethereum",2,"1773.64"
"518","USDT","Tether",3,"1.00"
"58","XRP","XRP",4,"2.02"
"2710","BNB","Binance Coin",5,"588.44"
"48543","SOL","Solana",6,"113.96"
"33285","USDC","USD Coin",7,"1.00"
"2","DOGE","Dogecoin",8,"0.157937"
"257","ADA","Cardano",9,"0.628709"
"2713","TRX","TRON",10,"0.234871"
"46971","STETH","Staked Ether",11,"1771.29"
"33422","WBTC","Wrapped Bitcoin",12,"81744.55"
"54683","TON","TON Coin",13,"3.60"
"33833","LEO","UNUS SED LEO",14,"9.42"
"2751","LINK","ChainLink",15,"12.49"
"2753","CNX","Cryptonex",16,"41.72"
"89","XLM","Stellar",17,"0.256001"
"44883","AVAX","Avalanche",18,"17.94"
"45088","SHIB","Shiba Inu",19,"0.000012"
"93845","SUI","Sui",20,"2.23"
"67117","BGB","Bitget Token",21,"4.48"
"1","LTC","Litecoin",22,"81.64"
"48555","HBAR","Hedera Hashgraph",23,"0.157890"
"32610","WETH","WETH",24,"1768.67"
"2321","BCH","Bitcoin Cash",25,"294.01"
"45219","DOT","Polkadot",26,"3.98"
"32417","DAI","Dai",27,"1.00"
"45178","OM","MANTRA DAO",28,"6.37"
"28","XMR","Monero",29,"207.88"
"148109","HYPE","Hyperliquid",30,"11.37"
"96901","WBETH","Wrapped Beacon ETH",31,"1887.99"
"47305","UNI","Uniswap",32,"5.69"
"48563","NEAR","NEAR Protocol",33,"2.42"
"111341","APT","Aptos",34,"4.97"
"93841","PEPE","Pepe",35,"0.000007"
"33531","OKB","OKB",36,"45.69"
"121595","MNT","Mantle",37,"0.744636"
"121611","ONDO","Ondo",38,"0.792230"
"118","ETC","Ethereum Classic",39,"15.82"
"46018","AAVE","Aave",40,"149.04"
"100423","FDUSD","First Digital USD",41,"0.994413"
"148111","TRUMP","OFFICIAL TRUMP",42,"9.03"
"2741","VET","VeChain",43,"0.021409"
"33830","ATOM","Cosmos",44,"4.42"
"121619","TAO","Bittensor",45,"207.36"
"135601","RENDER","Render",46,"3.22"
"32607","FIL","Filecoin",47,"2.67"
"70485","KAS","Kaspa",48,"0.062543"
"148191","S","Sonic (prev. FTM)",49,"0.461149"
"34406","ALGO","Algorand",50,"0.172901"
"136105","TIA","Celestia",51,"2.67"
"33644","FTM","Fantom",52,"0.467533"
"93847","ARB","Arbitrum",53,"0.301411"
"2679","EOS","EOS",54,"0.823731"
"12377","MKR","Maker",55,"1243.31"
"150883","IP","Story",56,"4.17"
"33718","FET","Fetch.ai",57,"0.424698"
"126763","ENA","Ethena",58,"0.307709"
"2750","KCS","KuCoin Shares",59,"10.33"
"144321","BNSOL","Binance Staked SOL",60,"118.90"
"112093","ZBU","Zeebu",61,"3.46"
"33819","CRO","Crypto.com Chain",62,"0.095570"
"148115","MOVE","Movement",63,"0.377794"
"48569","STX","Stacks",64,"0.570609"
"46273","DEXE","DeXe",65,"15.02"
"33085","QNT","Quant",66,"67.48"
"121593","IMX","Immutable",67,"0.465591"
"70497","OP","Optimism",68,"0.673791"
"32408","XDCE","XinFin Network",69,"0.065271"
"46183","INJ","Injective Protocol",70,"8.20"
"48561","GRT","The Graph",71,"0.081712"
"42855","XAUT","Tether Gold",72,"3116.47"
"32360","THETA","Theta Token",73,"0.766720"
"69801","USDD","USDD",74,"0.999335"
"82537","BONK","Bonk",75,"0.000011"
"84965","FLR","Flare",76,"0.013194"
"46981","LDO","Lido DAO",77,"0.799258"
"100427","SEI","Sei",78,"0.160873"
"32604","NEXO","Nexo",79,"1.04"
"77731","BNX","BinaryX",80,"1.78"
"3682","XTZ","Tezos",81,"0.643846"
"46968","FRAX","Frax",82,"0.999376"
"150197","BERA","Berachain",83,"5.99"
"56831","MSOL","Marinade staked SOL",84,"145.85"
"45161","SAND","The Sandbox",85,"0.259419"
"48581","CRV","Curve DAO Token",86,"0.497512"
"42227","PAXG","PAX Gold",87,"3118.13"
"134","ZEC","Zcash",88,"37.84"
"141199","KAIA","Kaia",89,"0.102663"
"111369","ULTIMA","Ultima",90,"18917.87"
"33234","BCHSV","Bitcoin SV",91,"30.08"
"70947","FLZ","Fellaz",92,"1.22"
"48589","FLOW","Flow",93,"0.362685"
"111351","JTO","Jito",94,"1.94"
"45577","GALA","Gala",95,"0.014541"
"45985","CAKE","PancakeSwap",96,"1.79"
"56821","ENS","Ethereum Name Service",97,"14.72"
"51947","FLOKI","Floki Inu",98,"0.000054"
"47371","RAY","Raydium",99,"1.73"
"32479","TUSD","TrueUSD",100,"0.998239"
