"90","BTC","Bitcoin",1,"84395.55"
"80","ETH","Ethereum",2,"1604.83"
"518","USDT","Tether",3,"1.00"
"58","XRP","XRP",4,"2.18"
"2710","BNB","Binance Coin",5,"587.42"
"48543","SOL","Solana",6,"129.71"
"33285","USDC","USD Coin",7,"1.00"
"2","DOGE","Dogecoin",8,"0.165147"
"257","ADA","Cardano",9,"0.650915"
"2713","TRX","TRON",10,"0.247155"
"46971","STETH","Staked Ether",11,"1601.50"
"33422","WBTC","Wrapped Bitcoin",12,"84397.61"
"33833","LEO","UNUS SED LEO",13,"9.41"
"2751","LINK","ChainLink",14,"12.89"
"44883","AVAX","Avalanche",15,"19.89"
"2753","CNX","Cryptonex",16,"43.11"
"89","XLM","Stellar",17,"0.247573"
"54683","TON","TON Coin",18,"2.87"
"45088","SHIB","Shiba Inu",19,"0.000012"
"93845","SUI","Sui",20,"2.33"
"2321","BCH","Bitcoin Cash",21,"347.51"
"48555","HBAR","Hedera Hashgraph",22,"0.171871"
"67117","BGB","Bitget Token",23,"4.32"
"1","LTC","Litecoin",24,"78.95"
"32610","WETH","WETH",25,"1605.74"
"32417","DAI","Dai",26,"1.00"
"148109","HYPE","Hyperliquid",27,"16.02"
"45219","DOT","Polkadot",28,"3.73"
"45178","OM","MANTRA DAO",29,"6.20"
"28","XMR","Monero",30,"206.23"
"47305","UNI","Uniswap",31,"5.41"
"33531","OKB","OKB",32,"54.06"
"96901","WBETH","Wrapped Beacon ETH",33,"1710.37"
"93841","PEPE","Pepe",34,"0.000007"
"111341","APT","Aptos",35,"5.02"
"121611","ONDO","Ondo",36,"0.885572"
"48563","NEAR","NEAR Protocol",37,"2.17"
"44035","TKX","Tokenize Xchange",38,"31.66"
"121595","MNT","Mantle",39,"0.703703"
"118","ETC","Ethereum Classic",40,"15.27"
"46018","AAVE","Aave",41,"143.52"
"121619","TAO","Bittensor",42,"251.16"
"135601","RENDER","Render",43,"3.95"
"100423","FDUSD","First Digital USD",44,"0.998559"
"70485","KAS","Kaspa",45,"0.075599"
"2741","VET","VeChain",46,"0.023288"
"148111","TRUMP","OFFICIAL TRUMP",47,"8.67"
"33830","ATOM","Cosmos",48,"4.24"
"148191","S","Sonic (prev. FTM)",49,"0.510219"
"34406","ALGO","Algorand",50,"0.186809"
"32607","FIL","Filecoin",51,"2.51"
"33644","FTM","Fantom",52,"0.505333"
"93847","ARB","Arbitrum",53,"0.306757"
"136105","TIA","Celestia",54,"2.55"
"33718","FET","Fetch.ai",55,"0.516468"
"12377","MKR","Maker",56,"1364.74"
"150883","IP","Story",57,"4.18"
"144321","BNSOL","Binance Staked SOL",58,"135.60"
"126763","ENA","Ethena",59,"0.331098"
"2679","EOS","EOS",60,"0.647414"
"32408","XDCE","XinFin Network",61,"0.080319"
"48569","STX","Stacks",62,"0.632716"
"82537","BONK","Bonk",63,"0.000013"
"84965","FLR","Flare",64,"0.015869"
"141213","FARTCOIN","Fartcoin",65,"0.875112"
"46273","DEXE","DeXe",66,"15.04"
"33819","CRO","Crypto.com Chain",67,"0.089083"
"70497","OP","Optimism",68,"0.689697"
"33085","QNT","Quant",69,"67.28"
"46183","INJ","Injective Protocol",70,"8.27"
"48039","JASMY","JasmyCoin",71,"0.016569"
"42855","XAUT","Tether Gold",72,"3240.31"
"48561","GRT","The Graph",73,"0.081085"
"48581","CRV","Curve DAO Token",74,"0.609489"
"100427","SEI","Sei",75,"0.181569"
"121593","IMX","Immutable",76,"0.430348"
"69801","USDD","USDD",77,"0.999825"
"32360","THETA","Theta Token",78,"0.742563"
"148115","MOVE","Movement",79,"0.321095"
"120827","HNT","Helium",80,"3.88"
"148117","XCN","Onyxcoin",81,"0.021910"
"32604","NEXO","Nexo",82,"1.03"
"46981","LDO","Lido DAO",83,"0.742319"
"77731","BNX","BinaryX",84,"1.78"
"46968","FRAX","Frax",85,"0.999177"
"42227","PAXG","PAX Gold",86,"3245.59"
"45161","SAND","The Sandbox",87,"0.264265"
"141199","KAIA","Kaia",88,"0.102685"
"70947","FLZ","Fellaz",89,"1.28"
"45985","CAKE","PancakeSwap",90,"1.95"
"47371","RAY","Raydium",91,"1.96"
"51947","FLOKI","Floki Inu",92,"0.000058"
"48589","FLOW","Flow",93,"0.357290"
"33234","BCHSV","Bitcoin SV",94,"28.80"
"111369","ULTIMA","Ultima",95,"17280.92"
"45577","GALA","Gala",96,"0.014896"
"3682","XTZ","Tezos",97,"0.533694"
"134","ZEC","Zcash",98,"33.07"
"48839","PENDLE","Pendle",99,"3.36"
"56821","ENS","Ethereum Name Service",100,"14.56"
