"90","BTC","Bitcoin",1,"94596.56"
"80","ETH","Ethereum",2,"1778.35"
"518","USDT","Tether",3,"1.00"
"58","XRP","XRP",4,"2.20"
"2710","BNB","Binance Coin",5,"600.22"
"48543","SOL","Solana",6,"145.15"
"33285","USDC","USD Coin",7,"0.999744"
"2","DOGE","Dogecoin",8,"0.172229"
"257","ADA","Cardano",9,"0.687860"
"2713","TRX","TRON",10,"0.245246"
"46971","STETH","Staked Ether",11,"1777.16"
"33422","WBTC","Wrapped Bitcoin",12,"94553.34"
"93845","SUI","Sui",13,"3.46"
"2751","LINK","ChainLink",14,"14.32"
"2753","CNX","Cryptonex",15,"48.29"
"44883","AVAX","Avalanche",16,"21.23"
"89","XLM","Stellar",17,"0.273834"
"33833","LEO","UNUS SED LEO",18,"9.08"
"54683","TON","TON Coin",19,"3.23"
"45088","SHIB","Shiba Inu",20,"0.000013"
"2321","BCH","Bitcoin Cash",21,"364.53"
"48555","HBAR","Hedera Hashgraph",22,"0.182353"
"1","LTC","Litecoin",23,"83.93"
"148109","HYPE","Hyperliquid",24,"18.41"
"67117","BGB","Bitget Token",25,"4.38"
"32610","WETH","WETH",26,"1781.88"
"45219","DOT","Polkadot",27,"4.10"
"32417","DAI","Dai",28,"1.00"
"28","XMR","Monero",29,"270.64"
"93841","PEPE","Pepe",30,"0.000009"
"96901","WBETH","Wrapped Beacon ETH",31,"1900.50"
"47305","UNI","Uniswap",32,"5.25"
"33531","OKB","OKB",33,"51.29"
"111341","APT","Aptos",34,"5.32"
"121619","TAO","Bittensor",35,"356.44"
"48563","NEAR","NEAR Protocol",36,"2.47"
"121611","ONDO","Ondo",37,"0.910464"
"148111","TRUMP","OFFICIAL TRUMP",38,"12.52"
"118","ETC","Ethereum Classic",39,"16.66"
"121595","MNT","Mantle",40,"0.735928"
"46018","AAVE","Aave",41,"161.01"
"44035","TKX","Tokenize Xchange",42,"29.57"
"135601","RENDER","Render",43,"4.37"
"70485","KAS","Kaspa",44,"0.087645"
"2741","VET","VeChain",45,"0.026572"
"100423","FDUSD","First Digital USD",46,"0.998178"
"34406","ALGO","Algorand",47,"0.221338"
"33718","FET","Fetch.ai",48,"0.713208"
"32607","FIL","Filecoin",49,"2.75"
"33830","ATOM","Cosmos",50,"4.35"
"148191","S","Sonic (prev. FTM)",51,"0.504768"
"93847","ARB","Arbitrum",52,"0.325969"
"136105","TIA","Celestia",53,"2.71"
"82537","BONK","Bonk",54,"0.000019"
"12377","MKR","Maker",55,"1476.27"
"48569","STX","Stacks",56,"0.791851"
"144321","BNSOL","Binance Staked SOL",57,"152.20"
"141213","FARTCOIN","Fartcoin",58,"1.12"
"2679","EOS","EOS",59,"0.680167"
"150883","IP","Story",60,"4.04"
"84965","FLR","Flare",61,"0.018095"
"121593","IMX","Immutable",62,"0.570113"
"32408","XDCE","XinFin Network",63,"0.079122"
"126763","ENA","Ethena",64,"0.312888"
"46183","INJ","Injective Protocol",65,"9.49"
"48561","GRT","The Graph",66,"0.096012"
"33085","QNT","Quant",67,"74.31"
"70497","OP","Optimism",68,"0.744054"
"100427","SEI","Sei",69,"0.209778"
"51947","FLOKI","Floki Inu",70,"0.000090"
"48581","CRV","Curve DAO Token",71,"0.661537"
"33819","CRO","Crypto.com Chain",72,"0.088886"
"42855","XAUT","Tether Gold",73,"3304.30"
"47371","RAY","Raydium",74,"2.78"
"48039","JASMY","JasmyCoin",75,"0.016676"
"127083","VIRTUAL","Virtual Protocol",76,"1.25"
"32604","NEXO","Nexo",77,"1.20"
"69801","USDD","USDD",78,"0.995576"
"32360","THETA","Theta Token",79,"0.743717"
"46273","DEXE","DeXe",80,"13.01"
"46981","LDO","Lido DAO",81,"0.819223"
"33234","BCHSV","Bitcoin SV",82,"37.28"
"45161","SAND","The Sandbox",83,"0.292545"
"120829","CORE","Core",84,"0.784553"
"120827","HNT","Helium",85,"3.88"
"141199","KAIA","Kaia",86,"0.113570"
"42227","PAXG","PAX Gold",87,"3307.27"
"46968","FRAX","Frax",88,"1.00"
"111369","ULTIMA","Ultima",89,"19948.98"
"56821","ENS","Ethereum Name Service",90,"17.77"
"447","MIOTA","IOTA",91,"0.203732"
"48589","FLOW","Flow",92,"0.397699"
"45577","GALA","Gala",93,"0.016776"
"45985","CAKE","PancakeSwap",94,"2.04"
"70947","FLZ","Fellaz",95,"1.28"
"258","MANA","Decentraland",96,"0.309926"
"126779","BRETT","Brett",97,"0.060244"
"121613","WIF","dogwifhat",98,"0.585837"
"134","ZEC","Zcash",99,"35.65"
"148115","MOVE","Movement",100,"0.247565"
