"90","BTC","Bitcoin",1,"104838.17"
"80","ETH","Ethereum",2,"2540.06"
"518","USDT","Tether",3,"1.00"
"58","XRP","XRP",4,"2.15"
"2710","BNB","Binance Coin",5,"651.06"
"48543","SOL","Solana",6,"144.94"
"33285","USDC","USD Coin",7,"0.999427"
"2","DOGE","Dogecoin",8,"0.174538"
"2713","TRX","TRON",9,"0.273076"
"46971","STETH","Staked Ether",10,"2538.95"
"257","ADA","Cardano",11,"0.637039"
"147945","SOON","TON Station",12,"0.217900"
"33422","WBTC","Wrapped Bitcoin",13,"104852.70"
"148109","HYPE","Hyperliquid",14,"40.14"
"93845","SUI","Sui",15,"3.00"
"32610","WETH","WETH",16,"2540.54"
"2751","LINK","ChainLink",17,"13.26"
"33833","LEO","UNUS SED LEO",18,"9.03"
"2321","BCH","Bitcoin Cash",19,"418.21"
"89","XLM","Stellar",20,"0.259120"
"44883","AVAX","Avalanche",21,"19.05"
"54683","TON","TON Coin",22,"2.95"
"45088","SHIB","Shiba Inu",23,"0.000012"
"67117","BGB","Bitget Token",24,"4.52"
"1","LTC","Litecoin",25,"83.79"
"48555","HBAR","Hedera Hashgraph",26,"0.153992"
"28","XMR","Monero",27,"311.39"
"32417","DAI","Dai",28,"0.999668"
"45219","DOT","Polkadot",29,"3.82"
"96901","WBETH","Wrapped Beacon ETH",30,"2721.50"
"93841","PEPE","Pepe",31,"0.000011"
"47305","UNI","Uniswap",32,"7.26"
"46018","AAVE","Aave",33,"280.38"
"151099","PI","Pi",34,"0.559836"
"33531","OKB","OKB",35,"51.77"
"121619","TAO","Bittensor",36,"365.99"
"48563","NEAR","NEAR Protocol",37,"2.22"
"111341","APT","Aptos",38,"4.41"
"118","ETC","Ethereum Classic",39,"16.45"
"121611","ONDO","Ondo",40,"0.774910"
"80447","JITOSOL","Jito Staked SOL",41,"175.52"
"121595","MNT","Mantle",42,"0.639423"
"70485","KAS","Kaspa",43,"0.077632"
"148111","TRUMP","OFFICIAL TRUMP",44,"9.85"
"100423","FDUSD","First Digital USD",45,"0.998143"
"121623","FTN","Fasttoken",46,"4.44"
"2741","VET","VeChain",47,"0.022198"
"135601","RENDER","Render",48,"3.38"
"12377","MKR","Maker",49,"1876.59"
"33718","FET","Fetch.ai",50,"0.656511"
"33830","ATOM","Cosmos",51,"4.07"
"32607","FIL","Filecoin",52,"2.37"
"34406","ALGO","Algorand",53,"0.175218"
"93847","ARB","Arbitrum",54,"0.337221"
"33085","QNT","Quant",55,"106.66"
"44863","RNDR","Render Token",56,"3.37"
"136127","SPX","SPX6900",57,"1.33"
"127083","VIRTUAL","Virtual Protocol",58,"1.82"
"144321","BNSOL","Binance Staked SOL",59,"153.00"
"46183","INJ","Injective Protocol",60,"11.45"
"141213","FARTCOIN","Fartcoin",61,"1.10"
"148191","S","Sonic (prev. FTM)",62,"0.321625"
"84965","FLR","Flare",63,"0.017999"
"2750","KCS","KuCoin Shares",64,"11.20"
"82537","BONK","Bonk",65,"0.000014"
"48569","STX","Stacks",66,"0.612319"
"141199","KAIA","Kaia",67,"0.155486"
"126763","ENA","Ethena",68,"0.292531"
"136105","TIA","Celestia",69,"1.75"
"2679","EOS","EOS",70,"0.569557"
"150883","IP","Story",71,"3.47"
"42855","XAUT","Tether Gold",72,"3440.89"
"33819","CRO","Crypto.com Chain",73,"0.090799"
"48561","GRT","The Graph",74,"0.085423"
"121613","WIF","dogwifhat",75,"0.803394"
"121593","IMX","Immutable",76,"0.448267"
"32604","NEXO","Nexo",77,"1.21"
"69801","USDD","USDD",78,"0.999876"
"134","ZEC","Zcash",79,"45.60"
"48581","CRV","Curve DAO Token",80,"0.589116"
"32408","XDCE","XinFin Network",81,"0.060205"
"100427","SEI","Sei",82,"0.174487"
"51947","FLOKI","Floki Inu",83,"0.000076"
"147663","WHITE","WhiteRock",84,"0.001116"
"46981","LDO","Lido DAO",85,"0.807935"
"45985","CAKE","PancakeSwap",86,"2.40"
"70947","FLZ","Fellaz",87,"1.50"
"56821","ENS","Ethereum Name Service",88,"20.06"
"42227","PAXG","PAX Gold",89,"3463.12"
"32360","THETA","Theta Token",90,"0.690699"
"70497","OP","Optimism",91,"0.581139"
"46968","FRAX","Frax",92,"0.999410"
"48039","JASMY","JasmyCoin",93,"0.013019"
"45161","SAND","The Sandbox",94,"0.258737"
"48839","PENDLE","Pendle",95,"3.82"
"47371","RAY","Raydium",96,"2.08"
"151101","PENGU","Pudgy Penguins",97,"0.009609"
"42531","KLAY","Klaytn",98,"0.155990"
"33234","BCHSV","Bitcoin SV",99,"30.07"
"144337","CMETH","Mantle Restaked Ether",100,"2708.50"
