"90","BTC","Bitcoin",1,"94332.62"
"80","ETH","Ethereum",2,"1805.51"
"518","USDT","Tether",3,"1.00"
"58","XRP","XRP",4,"2.15"
"2710","BNB","Binance Coin",5,"596.09"
"48543","SOL","Solana",6,"144.62"
"33285","USDC","USD Coin",7,"0.999938"
"2","DOGE","Dogecoin",8,"0.170754"
"257","ADA","Cardano",9,"0.665866"
"2713","TRX","TRON",10,"0.248347"
"46971","STETH","Staked Ether",11,"1803.79"
"33422","WBTC","Wrapped Bitcoin",12,"94305.83"
"93845","SUI","Sui",13,"3.43"
"2753","CNX","Cryptonex",14,"48.14"
"2751","LINK","ChainLink",15,"13.75"
"89","XLM","Stellar",16,"0.262636"
"33833","LEO","UNUS SED LEO",17,"8.72"
"44883","AVAX","Avalanche",18,"19.52"
"54683","TON","TON Coin",19,"2.98"
"45088","SHIB","Shiba Inu",20,"0.000013"
"2321","BCH","Bitcoin Cash",21,"353.66"
"148109","HYPE","Hyperliquid",22,"20.15"
"48555","HBAR","Hedera Hashgraph",23,"0.173962"
"1","LTC","Litecoin",24,"88.16"
"32610","WETH","WETH",25,"1812.34"
"67117","BGB","Bitget Token",26,"4.30"
"45219","DOT","Polkadot",27,"3.92"
"32417","DAI","Dai",28,"0.999877"
"28","XMR","Monero",29,"275.58"
"96901","WBETH","Wrapped Beacon ETH",30,"1928.22"
"93841","PEPE","Pepe",31,"0.000008"
"33531","OKB","OKB",32,"50.89"
"47305","UNI","Uniswap",33,"4.99"
"121619","TAO","Bittensor",34,"360.03"
"111341","APT","Aptos",35,"5.08"
"48563","NEAR","NEAR Protocol",36,"2.33"
"121611","ONDO","Ondo",37,"0.864762"
"46018","AAVE","Aave",38,"175.66"
"118","ETC","Ethereum Classic",39,"16.01"
"121595","MNT","Mantle",40,"0.711803"
"70485","KAS","Kaspa",41,"0.091323"
"148111","TRUMP","OFFICIAL TRUMP",42,"11.38"
"135601","RENDER","Render",43,"4.34"
"2741","VET","VeChain",44,"0.024841"
"100423","FDUSD","First Digital USD",45,"0.998366"
"34406","ALGO","Algorand",46,"0.198049"
"148191","S","Sonic (prev. FTM)",47,"0.519386"
"32607","FIL","Filecoin",48,"2.62"
"33718","FET","Fetch.ai",49,"0.655715"
"33830","ATOM","Cosmos",50,"4.08"
"12377","MKR","Maker",51,"1527.26"
"93847","ARB","Arbitrum",52,"0.311919"
"136105","TIA","Celestia",53,"2.38"
"82537","BONK","Bonk",54,"0.000017"
"144321","BNSOL","Binance Staked SOL",55,"151.70"
"48569","STX","Stacks",56,"0.758126"
"127083","VIRTUAL","Virtual Protocol",57,"1.71"
"141213","FARTCOIN","Fartcoin",58,"1.10"
"2679","EOS","EOS",59,"0.705574"
"84965","FLR","Flare",60,"0.019337"
"33085","QNT","Quant",61,"86.06"
"121593","IMX","Immutable",62,"0.551821"
"150883","IP","Story",63,"3.76"
"46183","INJ","Injective Protocol",64,"9.34"
"32408","XDCE","XinFin Network",65,"0.072356"
"48581","CRV","Curve DAO Token",66,"0.693835"
"70947","FLZ","Fellaz",67,"1.84"
"48561","GRT","The Graph",68,"0.089626"
"100427","SEI","Sei",69,"0.202093"
"126763","ENA","Ethena",70,"0.279065"
"46273","DEXE","DeXe",71,"14.50"
"42855","XAUT","Tether Gold",72,"3333.20"
"33819","CRO","Crypto.com Chain",73,"0.088291"
"32604","NEXO","Nexo",74,"1.22"
"70497","OP","Optimism",75,"0.658528"
"47371","RAY","Raydium",76,"2.65"
"69801","USDD","USDD",77,"0.999900"
"48039","JASMY","JasmyCoin",78,"0.015382"
"46981","LDO","Lido DAO",79,"0.803497"
"51947","FLOKI","Floki Inu",80,"0.000074"
"33234","BCHSV","Bitcoin SV",81,"37.04"
"32360","THETA","Theta Token",82,"0.692210"
"120827","HNT","Helium",83,"3.81"
"120829","CORE","Core",84,"0.746150"
"141199","KAIA","Kaia",85,"0.112555"
"42227","PAXG","PAX Gold",86,"3334.39"
"45161","SAND","The Sandbox",87,"0.272594"
"46968","FRAX","Frax",88,"1.00"
"111369","ULTIMA","Ultima",89,"19954.57"
"56821","ENS","Ethereum Name Service",90,"17.64"
"447","MIOTA","IOTA",91,"0.201497"
"134","ZEC","Zcash",92,"36.02"
"45985","CAKE","PancakeSwap",93,"1.95"
"48589","FLOW","Flow",94,"0.369586"
"258","MANA","Decentraland",95,"0.290927"
"45577","GALA","Gala",96,"0.015190"
"112093","ZBU","Zeebu",97,"2.14"
"3682","XTZ","Tezos",98,"0.534788"
"121613","WIF","dogwifhat",99,"0.541159"
"126779","BRETT","Brett",100,"0.054212"
