"90","BTC","Bitcoin",1,"95528.79"
"80","ETH","Ethereum",2,"1831.98"
"518","USDT","Tether",3,"1.00"
"58","XRP","XRP",4,"2.19"
"2710","BNB","Binance Coin",5,"593.28"
"48543","SOL","Solana",6,"145.95"
"33285","USDC","USD Coin",7,"0.999871"
"2","DOGE","Dogecoin",8,"0.174039"
"257","ADA","Cardano",9,"0.690503"
"2713","TRX","TRON",10,"0.247438"
"46971","STETH","Staked Ether",11,"1831.69"
"33422","WBTC","Wrapped Bitcoin",12,"95476.89"
"93845","SUI","Sui",13,"3.25"
"2753","CNX","Cryptonex",14,"48.69"
"2751","LINK","ChainLink",15,"14.07"
"33833","LEO","UNUS SED LEO",16,"8.98"
"44883","AVAX","Avalanche",17,"20.16"
"89","XLM","Stellar",18,"0.268150"
"54683","TON","TON Coin",19,"3.10"
"45088","SHIB","Shiba Inu",20,"0.000013"
"2321","BCH","Bitcoin Cash",21,"358.00"
"148109","HYPE","Hyperliquid",22,"20.95"
"48555","HBAR","Hedera Hashgraph",23,"0.179136"
"1","LTC","Litecoin",24,"86.15"
"32610","WETH","WETH",25,"1831.40"
"67117","BGB","Bitget Token",26,"4.33"
"45219","DOT","Polkadot",27,"3.97"
"32417","DAI","Dai",28,"0.999973"
"28","XMR","Monero",29,"270.84"
"96901","WBETH","Wrapped Beacon ETH",30,"1956.72"
"93841","PEPE","Pepe",31,"0.000008"
"33531","OKB","OKB",32,"51.41"
"47305","UNI","Uniswap",33,"5.09"
"111341","APT","Aptos",34,"5.16"
"121619","TAO","Bittensor",35,"350.46"
"48563","NEAR","NEAR Protocol",36,"2.38"
"121611","ONDO","Ondo",37,"0.868942"
"46018","AAVE","Aave",38,"174.86"
"121595","MNT","Mantle",39,"0.732842"
"118","ETC","Ethereum Classic",40,"16.32"
"70485","KAS","Kaspa",41,"0.091456"
"135601","RENDER","Render",42,"4.40"
"148111","TRUMP","OFFICIAL TRUMP",43,"11.18"
"2741","VET","VeChain",44,"0.025520"
"100423","FDUSD","First Digital USD",45,"0.999292"
"34406","ALGO","Algorand",46,"0.203084"
"33718","FET","Fetch.ai",47,"0.686386"
"148191","S","Sonic (prev. FTM)",48,"0.526048"
"32607","FIL","Filecoin",49,"2.63"
"33830","ATOM","Cosmos",50,"4.15"
"12377","MKR","Maker",51,"1512.59"
"93847","ARB","Arbitrum",52,"0.317665"
"136105","TIA","Celestia",53,"2.43"
"48569","STX","Stacks",54,"0.778939"
"144321","BNSOL","Binance Staked SOL",55,"153.10"
"82537","BONK","Bonk",56,"0.000016"
"141213","FARTCOIN","Fartcoin",57,"1.09"
"2679","EOS","EOS",58,"0.706626"
"84965","FLR","Flare",59,"0.019457"
"127083","VIRTUAL","Virtual Protocol",60,"1.63"
"33085","QNT","Quant",61,"85.16"
"70947","FLZ","Fellaz",62,"2.11"
"121593","IMX","Immutable",63,"0.562858"
"46183","INJ","Injective Protocol",64,"9.49"
"150883","IP","Story",65,"3.66"
"32408","XDCE","XinFin Network",66,"0.073483"
"48581","CRV","Curve DAO Token",67,"0.696678"
"126763","ENA","Ethena",68,"0.290170"
"48561","GRT","The Graph",69,"0.091330"
"100427","SEI","Sei",70,"0.206116"
"33819","CRO","Crypto.com Chain",71,"0.089085"
"46273","DEXE","DeXe",72,"14.43"
"32604","NEXO","Nexo",73,"1.26"
"70497","OP","Optimism",74,"0.683618"
"42855","XAUT","Tether Gold",75,"3257.84"
"48039","JASMY","JasmyCoin",76,"0.016047"
"47371","RAY","Raydium",77,"2.66"
"69801","USDD","USDD",78,"0.999215"
"51947","FLOKI","Floki Inu",79,"0.000077"
"46981","LDO","Lido DAO",80,"0.814185"
"33234","BCHSV","Bitcoin SV",81,"36.70"
"32360","THETA","Theta Token",82,"0.694022"
"141199","KAIA","Kaia",83,"0.114964"
"45161","SAND","The Sandbox",84,"0.278915"
"120827","HNT","Helium",85,"3.80"
"56821","ENS","Ethereum Name Service",86,"19.00"
"42227","PAXG","PAX Gold",87,"3260.99"
"111369","ULTIMA","Ultima",88,"20240.00"
"447","MIOTA","IOTA",89,"0.210025"
"120829","CORE","Core",90,"0.677978"
"45985","CAKE","PancakeSwap",91,"1.96"
"48589","FLOW","Flow",92,"0.373059"
"258","MANA","Decentraland",93,"0.293783"
"134","ZEC","Zcash",94,"34.87"
"45577","GALA","Gala",95,"0.015395"
"3682","XTZ","Tezos",96,"0.552483"
"121613","WIF","dogwifhat",97,"0.559961"
"126779","BRETT","Brett",98,"0.055757"
"148117","XCN","Onyxcoin",99,"0.017302"
"32373","TEL","Telcoin",100,"0.005643"
