"90","BTC","Bitcoin",1,"117331.96"
"80","ETH","Ethereum",2,"3012.41"
"58","XRP","XRP",3,"2.91"
"518","USDT","Tether",4,"1.00"
"2710","BNB","Binance Coin",5,"682.91"
"48543","SOL","Solana",6,"160.34"
"33285","USDC","USD Coin",7,"1.00"
"2","DOGE","Dogecoin",8,"0.193647"
"2713","TRX","TRON",9,"0.297352"
"46971","STETH","Staked Ether",10,"3006.43"
"257","ADA","Cardano",11,"0.733951"
"148109","HYPE","Hyperliquid",12,"47.64"
"33422","WBTC","Wrapped Bitcoin",13,"117283.89"
"89","XLM","Stellar",14,"0.464570"
"93845","SUI","Sui",15,"4.00"
"2751","LINK","ChainLink",16,"15.57"
"32610","WETH","WETH",17,"2997.75"
"48555","HBAR","Hedera Hashgraph",18,"0.234805"
"2321","BCH","Bitcoin Cash",19,"491.43"
"96901","WBETH","Wrapped Beacon ETH",20,"3234.63"
"44883","AVAX","Avalanche",21,"21.17"
"33833","LEO","UNUS SED LEO",22,"9.12"
"45088","SHIB","Shiba Inu",23,"0.000013"
"54683","TON","TON Coin",24,"3.00"
"1","LTC","Litecoin",25,"93.35"
"67117","BGB","Bitget Token",26,"4.52"
"28","XMR","Monero",27,"335.03"
"47305","UNI","Uniswap",28,"9.21"
"45219","DOT","Polkadot",29,"3.91"
"32417","DAI","Dai",30,"1.00"
"93841","PEPE","Pepe",31,"0.000012"
"46018","AAVE","Aave",32,"317.99"
"121619","TAO","Bittensor",33,"430.47"
"151099","PI","Pi",34,"0.452946"
"111341","APT","Aptos",35,"4.87"
"48563","NEAR","NEAR Protocol",36,"2.53"
"121611","ONDO","Ondo",37,"0.910440"
"33531","OKB","OKB",38,"47.15"
"80447","JITOSOL","Jito Staked SOL",39,"195.15"
"118","ETC","Ethereum Classic",40,"18.16"
"34406","ALGO","Algorand",41,"0.288898"
"121595","MNT","Mantle",42,"0.696283"
"70485","KAS","Kaspa",43,"0.084259"
"126763","ENA","Ethena",44,"0.340969"
"151101","PENGU","Pudgy Penguins",45,"0.034424"
"2741","VET","VeChain",46,"0.024328"
"93847","ARB","Arbitrum",47,"0.408000"
"121623","FTN","Fasttoken",48,"4.50"
"82537","BONK","Bonk",49,"0.000028"
"100427","SEI","Sei",50,"0.351258"
"135601","RENDER","Render",51,"3.75"
"148111","TRUMP","OFFICIAL TRUMP",52,"9.20"
"33830","ATOM","Cosmos",53,"4.55"
"32607","FIL","Filecoin",54,"2.54"
"33718","FET","Fetch.ai",55,"0.700656"
"12377","MKR","Maker",56,"1859.68"
"144321","BNSOL","Binance Staked SOL",57,"171.00"
"100423","FDUSD","First Digital USD",58,"0.997766"
"136127","SPX","SPX6900",59,"1.49"
"33085","QNT","Quant",60,"111.24"
"136105","TIA","Celestia",61,"1.86"
"150883","IP","Story",62,"4.28"
"141213","FARTCOIN","Fartcoin",63,"1.25"
"46183","INJ","Injective Protocol",64,"12.37"
"48569","STX","Stacks",65,"0.783086"
"84965","FLR","Flare",66,"0.017150"
"148191","S","Sonic (prev. FTM)",67,"0.342183"
"127083","VIRTUAL","Virtual Protocol",68,"1.64"
"2750","KCS","KuCoin Shares",69,"11.51"
"121613","WIF","dogwifhat",70,"1.02"
"48581","CRV","Curve DAO Token",71,"0.726601"
"33819","CRO","Crypto.com Chain",72,"0.106567"
"121593","IMX","Immutable",73,"0.520815"
"48561","GRT","The Graph",74,"0.098132"
"42227","PAXG","PAX Gold",75,"3353.91"
"141199","KAIA","Kaia",76,"0.150947"
"51947","FLOKI","Floki Inu",77,"0.000096"
"32408","XDCE","XinFin Network",78,"0.073536"
"111357","PYUSD","PayPal USD",79,"0.999223"
"447","MIOTA","IOTA",80,"0.218864"
"32604","NEXO","Nexo",81,"1.30"
"2679","EOS","EOS",82,"0.540016"
"42855","XAUT","Tether Gold",83,"3346.27"
"45985","CAKE","PancakeSwap",84,"2.37"
"56821","ENS","Ethereum Name Service",85,"22.40"
"48039","JASMY","JasmyCoin",86,"0.016250"
"32360","THETA","Theta Token",87,"0.784669"
"70497","OP","Optimism",88,"0.660338"
"45161","SAND","The Sandbox",89,"0.303697"
"47371","RAY","Raydium",90,"2.89"
"46981","LDO","Lido DAO",91,"0.857600"
"45577","GALA","Gala",92,"0.016873"
"134","ZEC","Zcash",93,"42.55"
"122319","AERO","Aerodrome Finance",94,"0.822847"
"111347","PYTH","Pyth Network",95,"0.117162"
"3682","XTZ","Tezos",96,"0.637923"
"48839","PENDLE","Pendle",97,"4.00"
"111351","JTO","Jito",98,"1.85"
"141221","DEEP","DeepBook Protocol",99,"0.189353"
"70947","FLZ","Fellaz",100,"1.34"
