"90","BTC","Bitcoin",1,"92698.41"
"80","ETH","Ethereum",2,"1756.19"
"518","USDT","Tether",3,"0.999832"
"58","XRP","XRP",4,"2.17"
"2710","BNB","Binance Coin",5,"597.69"
"48543","SOL","Solana",6,"148.31"
"33285","USDC","USD Coin",7,"0.999810"
"2","DOGE","Dogecoin",8,"0.174121"
"257","ADA","Cardano",9,"0.693021"
"2713","TRX","TRON",10,"0.244778"
"46971","STETH","Staked Ether",11,"1753.08"
"33422","WBTC","Wrapped Bitcoin",12,"92599.55"
"2751","LINK","ChainLink",13,"14.47"
"93845","SUI","Sui",14,"3.03"
"44883","AVAX","Avalanche",15,"22.05"
"2753","CNX","Cryptonex",16,"47.29"
"33833","LEO","UNUS SED LEO",17,"9.19"
"89","XLM","Stellar",18,"0.269078"
"54683","TON","TON Coin",19,"3.11"
"45088","SHIB","Shiba Inu",20,"0.000013"
"2321","BCH","Bitcoin Cash",21,"347.57"
"48555","HBAR","Hedera Hashgraph",22,"0.179945"
"1","LTC","Litecoin",23,"81.52"
"67117","BGB","Bitget Token",24,"4.39"
"148109","HYPE","Hyperliquid",25,"17.86"
"32610","WETH","WETH",26,"1752.70"
"45219","DOT","Polkadot",27,"4.02"
"32417","DAI","Dai",28,"1.00"
"28","XMR","Monero",29,"224.90"
"93841","PEPE","Pepe",30,"0.000009"
"96901","WBETH","Wrapped Beacon ETH",31,"1873.66"
"47305","UNI","Uniswap",32,"5.77"
"33531","OKB","OKB",33,"51.09"
"111341","APT","Aptos",34,"5.29"
"48563","NEAR","NEAR Protocol",35,"2.44"
"121611","ONDO","Ondo",36,"0.883790"
"121619","TAO","Bittensor",37,"334.42"
"148111","TRUMP","OFFICIAL TRUMP",38,"12.43"
"70485","KAS","Kaspa",39,"0.096588"
"118","ETC","Ethereum Classic",40,"16.34"
"46018","AAVE","Aave",41,"162.07"
"121595","MNT","Mantle",42,"0.698209"
"135601","RENDER","Render",43,"4.39"
"2741","VET","VeChain",44,"0.025440"
"100423","FDUSD","First Digital USD",45,"0.998390"
"34406","ALGO","Algorand",46,"0.214759"
"33830","ATOM","Cosmos",47,"4.40"
"32607","FIL","Filecoin",48,"2.72"
"148191","S","Sonic (prev. FTM)",49,"0.498431"
"33718","FET","Fetch.ai",50,"0.634601"
"136105","TIA","Celestia",51,"2.80"
"93847","ARB","Arbitrum",52,"0.334053"
"12377","MKR","Maker",53,"1458.17"
"48569","STX","Stacks",54,"0.803755"
"144321","BNSOL","Binance Staked SOL",55,"155.30"
"141213","FARTCOIN","Fartcoin",56,"1.09"
"126763","ENA","Ethena",57,"0.342029"
"82537","BONK","Bonk",58,"0.000015"
"2679","EOS","EOS",59,"0.646919"
"121593","IMX","Immutable",60,"0.564792"
"32408","XDCE","XinFin Network",61,"0.075268"
"46183","INJ","Injective Protocol",62,"9.46"
"84965","FLR","Flare",63,"0.016514"
"150883","IP","Story",64,"3.65"
"70497","OP","Optimism",65,"0.753684"
"48581","CRV","Curve DAO Token",66,"0.689763"
"33085","QNT","Quant",67,"71.47"
"48561","GRT","The Graph",68,"0.089671"
"33819","CRO","Crypto.com Chain",69,"0.090009"
"42855","XAUT","Tether Gold",70,"3351.74"
"100427","SEI","Sei",71,"0.192807"
"113497","METH","Mantle Staked Ether",72,"1868.26"
"46273","DEXE","DeXe",73,"13.81"
"48039","JASMY","JasmyCoin",74,"0.016092"
"69801","USDD","USDD",75,"0.999895"
"46981","LDO","Lido DAO",76,"0.812968"
"47371","RAY","Raydium",77,"2.49"
"45161","SAND","The Sandbox",78,"0.291253"
"32604","NEXO","Nexo",79,"1.07"
"141199","KAIA","Kaia",80,"0.113971"
"42227","PAXG","PAX Gold",81,"3361.78"
"32360","THETA","Theta Token",82,"0.668053"
"148117","XCN","Onyxcoin",83,"0.021141"
"51947","FLOKI","Floki Inu",84,"0.000068"
"46968","FRAX","Frax",85,"0.999663"
"120827","HNT","Helium",86,"3.63"
"111369","ULTIMA","Ultima",87,"19417.97"
"45577","GALA","Gala",88,"0.016695"
"48589","FLOW","Flow",89,"0.387450"
"258","MANA","Decentraland",90,"0.309181"
"70947","FLZ","Fellaz",91,"1.27"
"120829","CORE","Core",92,"0.653267"
"447","MIOTA","IOTA",93,"0.192001"
"56821","ENS","Ethereum Name Service",94,"16.63"
"45985","CAKE","PancakeSwap",95,"1.95"
"33234","BCHSV","Bitcoin SV",96,"30.03"
"134","ZEC","Zcash",97,"33.71"
"3682","XTZ","Tezos",98,"0.534088"
"121613","WIF","dogwifhat",99,"0.532660"
"111347","PYTH","Pyth Network",100,"0.146747"
